business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.72,3,"Lola is really a strange place. In some ways, it embodies a European sensibility--the communal dining, small menu, limited drink menu, rustic decor, and the uber-gracious hostess (who went out of her way to save a table for our large party when I called ahead) are all reminiscent of places I've been in Europe where dining is about simple flavors, good wine, and great conversation. Unfortunately, the portion size and unimpressive flavors of the tapas didn't quite live up to my expectations. After all, great atmosphere and sangria should enhance the food, not mask the fact that it's really overpriced and not that flavorful. 

Before you jump on me and tell me that tapas are supposed to be small portions, let me just go ahead and explain that I grew up in California where small plates restaurants are par for the course. I have absolutely no problem paying good money for a small plate that is really flavorful and is large enough for 2-3 people to get several bites of the dish. However, the plates at Lola were so small that in some cases, even after ordering 3 plates of a dish, someone in our party of 9 didn't even get one bite! The most laughable example was the gambas dish. The plate came with 4-5 tiny shrimp for $10 bucks or so! For $2 per shrimp (not even prawn!), we just gave up trying to order enough for everyone to have a solidly sized portion. The asparagus dish was similarly amusing - one $8 plate contained about 8 baby asparagus stalks. And when I say baby, I mean it. These suckers were like pinky sized!

I would have had a little more patience for the portion sizes (which already made me want to go down a burger after we left) if the flavors were brighter and more memorable, but that aspect of our meal was also a letdown. The daily special (bruschetta-like pieces of bread with caramelized onions, honey, and goat cheese) was very enjoyable and I thought the filet was tender (although kind of bland), but the pork tenderloin, gambas, and eggplant were completely uninspired. I thought the eggplant tasted like soggy eggplant parmesan and failed to see what made it Spanish. The tortilla espanola was the best dish by far but still fell a little short compared to the one at Sol y Sombra. 

Lest you think our experience at Lola was horrible, I want to remind you that I loved the cozy, rustic environment and that the hostess made the experience of showing up with a party of 9 at a place with communal seating a bit less stressful. Furthermore, I thought that the red sangria was really good (strong without being too sweet) and the pitcher was a pretty generous size for the price. I just can't get too thrilled about a place where the food--the crowning glory of any great European restaurant--isn't that flavorful and isn't generously enough portioned to allow everyone in the group to really share in the flavor experience. If I'm craving tapas in the future, I will head straight to Sol y Sombra or check out Imagine Spain, which I hear is worth the drive.",HOleI3jz1MLNUJ6cc1x0Pw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.11,1,"Sadly disappointed.  I've passed Lola's an uncountable number of times and each time thought I needed to try it.  I finally did tonight and was terribly disappointed.  For anyone that has been to Firefly in Las Vegas there is just no comparison.  The sangria was decent but nothing special and the tapas were just ""so so.""  The atmosphere was busy and our service sucked, but it was a very unique and cool environment.",hFP7Si9jvdOUmmMesg4ghw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.97,5,"Wife and I tried this place for the first time about 6 months ago, and have been back twice since. Get there early because it is a bit cramped, but well worth it. Limited menu, but very well rounded. I've yet to have anything there I didn't like, and I can be a bit picky. Loved the dish with garbanzo beans and spinach, could bathe in that stuff (all though I wouldn't smell very good). Good wine list, several beers and I had an awesome glass of Sherry to cap off my meal. Yeah it's small plates, but that's what tapas is SUPPOSED to be! If you want a good meal and don't mind being a bit cozy with strangers, this place is a gem",gcyEUr4DXcbjnGRAWFtfAQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.51,4,"I should hate you, Lola. You force me to do things I don't want to do. Such as get drunk and eat until I explode.

I had no intention of getting tipsy, but your Sangria was so good that I drank the entire pitcher of red AND white. WTF? I don't even like wine.  I had no intention of eating so much that I got sick, but I couldn't resist eating every single garbanzo bean and spinach leaf in sight. 

Ugggggg. Tummy ache.

But worth it.",g84VjttN28PWiv_WtdhnSQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.8,1,"Service here sucks!

The atmosphere is very pretentious considering this place is pretty much in the middle of the barrio... The seating inside is horrible.... It is one big long table and everyone gets seated next to each other. I was deeply immersed in the conversations of the groups to my left and my right.  The group on my right were going to watch a show after dinner and the group on my left just got back from a trip and they were meeting up with a friend for Vietnam. I made up stories about getting a sex change operation just to mess with everyone because if I heard them then sure as hell heard me. 

I went here with my mom after we visited the Botanical Gardens. The outside looks like it could be a local dive bar... When you go in everything is dark... I hated it... The kitchen is open so you see them cooking the food and you can hear all the dishes making noise. The clientèle seemed like they were more middle-upper class but they were all weirdos... It is one thing to watch the Real Housewives of Orange County but you can't pretend to be the Real Housewives of Orange County.

Thank God the sangrias are good. They get 1 star for their sangrias... the other star was for the flavor of the food. It was good... I really like the Paella... They did not get anymore stars because the server got our order wrong and failed to bring us one of the dishes we ordered. Oh and she gave us bread with olive oil... No balsamic vinegar... I had to ask for it... WTF???  Did I mention how she made us feel like we did not belong there... Excuse me miss I work for tips. You messed with the wrong Diva today!!! So I ended tipping her $1.00... on a $90 bill. My mom was embarrassed but I am not running for Mrs. Congeniality so be glad I even left a tip. *Evil Laugh* 

Oh and they do not have diet coke... WTF? It is 2010... Doesn't every place have a diet soda.  They said they have Lemon Aid.... Um... Diet Soda is not Lemon Aid. Another WTF moment!

Also one last thing to bag on them about... The waitress told us they had specials but when we read the menu the specials were just the same thing. I even asked if there was something different and she said no. To this day I wonder what made them special if they were part of the regular menu.

BTW this place is all tapas so everything is on little plates. Not sure why people are surprised.  That is a given considering the name of the place. Price was in-line with the quality of the food.... don' get me started on the service though.  I am now taking away 1 of the 2 stars I gave them just because I had to think about the service we got and it still leaves a bitter taste in my mouth. 

I hope you have a better experience at this place and less ""WTF"" moments. LOL",f2aH-hqBtQLMGegUsJvi9g
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.98,4,"I actually loved this place. I was visiting AZ and took my co-workers here and it looked like a trailer. I was really surprised at how good the sangria and tapas were. 

I am not one for tapas but we tried everything on the menu and it was delicious and the service was awesome.",exg0DWq0WR_NuM8maSm40g
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.21,2,"Well I wish I could write a review of how great the food and sangria was here, as I heard from others. I had planned to come here for my birthday and was well aware that they don`t do reservations. I had  a party of 6, two members of my party were running late and the manager refused to seat us because they weren`t there. We were left pretty much standing and ignored for awhile and finally I said forget it let`s just go to another place which we ended up at Barrio Cafe. I called ahead to that place and no regrets going there instead! Had my friends and myself been treated better and at least acknowleged, I might have overlooked the attitiude we recieved at Lola, considering a party of 6 = good business and one of my friends constantly reviews on here! (Waiting for your input Andrea!). Too bad cos I really wanted to try Lola, but guess will have to have some tapas elsewhere, maybe Spain!",EAJjMgKIjiaVb_2Q9ROeCQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.64,5,5 star coffee. The matador is outstanding. Great everything. New awesome local business.,cZEVW_x0NKI69Xm55tknBg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.13,4,"COURTESY 4.
I wish I could rate a 3.8 for this meal.

Primarily for 2 reasons:
1)  No Patatas Bravas???
I spent 2 weeks in Spain and at Patatas Bravas EVERY DAY~
2)  Lack of  a more full bar.
Although Vino Tinto is a very Spanish drink.

The menu is a wee bit limited.
However, the Tortilla (Spanish) was great, as was the Puerco a la plancha, Garbanzos and Spinach was tasty.  The Jamon and Sarrano was good, but maybe too much ""Antipasto"" style for me.

The Pot-de-Creme was very very rich and thick.
I personally like a more ""mousseY"" pot-du-creme.
Personal preference.

Service was excellent; quick , accurate and cheerful.
Drinks were great, ambiance perfect.

Highly recommended (expecially once they have Patatas Bravas back).
Whats up with no Patatas Bravas???  (Did I mention that already?)",CWYHXKPXqP4KgY3TyI54lg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.42,3,"Where's the rest of it?

The restaurant is small... not just that it's small though. Lots of places are small. This place just FEELS extra small. Compact isn't the best word, but it's the first that comes to mind. Crowded and Cramped are two more words. 

It's a cute place. It's nice inside, and looks pretty hip and contemporary. It's clean too. They have an outside patio where you can wait for your seat to open up, but it doesn't seem like they're maximizing the space out there very well. 

It was awkward trying to get a drink while you wait outside. Servers and staff seem to have worked out a system of touching people to get around them. They're used to the crowd, so they must be kinda grabby I guess. At least they were polite about it, but I still felt a bit violated and molested... but not in a bad way. 

The wait wasn't as long as they had predicted, but they left us waiting for our empty seats a good 15 minutes after they were ready. We sat at the big family style table and snacked on bread while we waited to order. The bread was artisan style and it came sliced with a some flavorless oil to dip it in. It was okay. If you like to rub elbows with strangers, this is the place to go. 

The stools were comfy for stools, though the fact they lacked back support wasn't working for me (I have a bad back). There's nothing to dampen or absorb the sound in this place (tin ceiling tiles even), so it's difficult to hold a conversation with your friends or hear yourself think.

We ordered 4 dishes to split between the 3 of us. Steak, shrimp, pork, and one of their bean-based specials. I didn't try the bean, bacon and sausage thing as I'm not a fan of beans. It looked like dog food though, and I didn't see it being worth the price. I had some of everything else though, and I pretty much enjoyed it. 

The steak was just strips of steak with some flavorless drizzle on top... cooked well though, and tasted good. The pork was good, but maybe a little dry. The shrimp was tasty, but very oily nothing you couldn't get at Smart and Final's frozen food section and cook up yourself. I had to take the tails off myself - I didn't mind, but at these prices, c'mon. 

That was it - something was missing... Cheese? Veggies? I don't know - it just didn't seem like we got much worth for the money. I can't really complain about the money though since my friend paid for the whole thing. I didn't get a drink, but I tasted my friend's Sangria... it was okay. I haven't ever had this kind of food before. It's definitely something I would eat again - I might even come back to this location on a less busy night.

Service was good, place was cute, food was decent. I just wasn't blown away.",Cp-PV8rsypbO-xBrQ6KmQg
